year_month,nuts3_id,nuts3_name,nuts2_id,nuts2_name,period,spei_01,spei_03,spei_06,spei_09,spei_12,spei_24,spi_01,spi_03,spi_06,spi_09,spi_12,spi_24,soil_moisture_anom,cdd_days,has_impact_lag1,month_sin,month_cos,year,crop_cover_fraction,tree_cover_fraction,water_cover_fraction,population_fraction,elevation_mean,elevation_std,soil_brikgronden,soil_dikke_eerdgronden,soil_gedefinieerde_associaties,soil_kalkhoudende_zandgronden,soil_kalkloze_zandgronden,soil_kalksteen_verweringsgronden,soil_keileemgronden,soil_leemgronden,soil_moerige_gronden,soil_niet_gerijpte_minerale_gronden,soil_oude_rivierkleigronden,soil_podzolgronden,soil_rivierkleigronden,soil_veengronden,soil_zeekleigronden,soil_zeer_oude_fluviatiele_afzettingen,soil_zeer_oude_mariene_afzettingen,soil_dominant_fraction,Crop Failure & Yield Reduction_lag1,Reservoir & Surface Water Shortage_lag1,Freshwater Ecosystem Degradation_lag1,Groundwater Depletion_lag1,Water Use Restrictions_lag1,Forest Dieback & Vegetation Stress_lag1,Agricultural Economic Loss_lag1,Irrigation Shortage_lag1,Water Supply & Sanitation Issues_lag1,Wildfire Occurrence_lag1,has_impact_h0,has_impact_h1,has_impact_h2,has_impact_h3,Crop Failure & Yield Reduction_h0,Crop Failure & Yield Reduction_h1,Crop Failure & Yield Reduction_h2,Crop Failure & Yield Reduction_h3,Reservoir & Surface Water Shortage_h0,Reservoir & Surface Water Shortage_h1,Reservoir & Surface Water Shortage_h2,Reservoir & Surface Water Shortage_h3,Freshwater Ecosystem Degradation_h0,Freshwater Ecosystem Degradation_h1,Freshwater Ecosystem Degradation_h2,Freshwater Ecosystem Degradation_h3,Groundwater Depletion_h0,Groundwater Depletion_h1,Groundwater Depletion_h2,Groundwater Depletion_h3,Water Use Restrictions_h0,Water Use Restrictions_h1,Water Use Restrictions_h2,Water Use Restrictions_h3,Forest Dieback & Vegetation Stress_h0,Forest Dieback & Vegetation Stress_h1,Forest Dieback & Vegetation Stress_h2,Forest Dieback & Vegetation Stress_h3,Agricultural Economic Loss_h0,Agricultural Economic Loss_h1,Agricultural Economic Loss_h2,Agricultural Economic Loss_h3,Irrigation Shortage_h0,Irrigation Shortage_h1,Irrigation Shortage_h2,Irrigation Shortage_h3,Water Supply & Sanitation Issues_h0,Water Supply & Sanitation Issues_h1,Water Supply & Sanitation Issues_h2,Water Supply & Sanitation Issues_h3,Wildfire Occurrence_h0,Wildfire Occurrence_h1,Wildfire Occurrence_h2,Wildfire Occurrence_h3
2025-07-01,NL132,Zuidoost-Drenthe,NL13,Drenthe,test,-0.14169786870479584,-0.3950004776318868,-1.511945366859436,-1.3266595602035522,-1.104096531867981,1.3503247499465942,0.27540425956249237,0.19098337243000665,-1.1356064081192017,-0.9697479605674744,-0.6757034063339233,1.8412786722183228,0.0014879277458897389,5.142857142857143,0,-0.4999999999999997,-0.8660254037844388,2025,0.7734101912764063,0.08544475563950585,0.026846001867170368,0.009925651632300527,15.759477615356445,6.619381904602051,0.0,0.006415484042327646,0.011847214191502937,0.0,0.11619362039067972,0.0,0.0010647734493706353,0.0,0.24271548476091856,0.0,0.0,0.4374158893550593,7.674434356090215e-07,0.18434676636670558,0.0,0.0,0.0,0.4374158893550593,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-01,NL132,Zuidoost-Drenthe,NL13,Drenthe,test,-0.5190367499987284,-0.18081843356291452,-1.7132500410079956,-1.6927598714828491,-1.2686371803283691,1.1280536651611328,-0.4391293525695801,0.29400063802798587,-1.466605544090271,-1.441532015800476,-0.8416516780853271,1.678940773010254,0.20129624656746511,22.0,1,-0.8660254037844385,-0.5000000000000004,2025,0.7734101912764063,0.08544475563950585,0.026846001867170368,0.009925651632300527,15.759477615356445,6.619381904602051,0.0,0.006415484042327646,0.011847214191502937,0.0,0.11619362039067972,0.0,0.0010647734493706353,0.0,0.24271548476091856,0.0,0.0,0.4374158893550593,7.674434356090215e-07,0.18434676636670558,0.0,0.0,0.0,0.4374158893550593,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0
2025-09-01,NL132,Zuidoost-Drenthe,NL13,Drenthe,test,-0.11240403850873311,-0.49403274059295654,-0.8910024166107178,-1.5015283823013306,-1.3522844314575195,1.1888072490692139,0.054530322551727295,-0.10371887435515721,-0.34594783186912537,-1.1498628854751587,-1.026487112045288,1.652397871017456,0.04347967758981717,9.142857142857142,0,-1.0,-1.8369701987210297e-16,2025,0.7734101912764063,0.08544475563950585,0.026846001867170368,0.009925651632300527,15.759477615356445,6.619381904602051,0.0,0.006415484042327646,0.011847214191502937,0.0,0.11619362039067972,0.0,0.0010647734493706353,0.0,0.24271548476091856,0.0,0.0,0.4374158893550593,7.674434356090215e-07,0.18434676636670558,0.0,0.0,0.0,0.4374158893550593,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
2025-10-01,NL132,Zuidoost-Drenthe,NL13,Drenthe,test,0.20079678297042847,-0.31225646783908206,-0.30184632539749146,-1.2434203624725342,-1.1483795642852783,0.8878726363182068,0.16643125812212625,-0.12793835252523422,0.1518123596906662,-0.7786495685577393,-0.7346693873405457,1.3415738344192505,0.04490364206161488,5.428571428571429,0,-0.8660254037844386,0.5000000000000001,2025,0.7734101912764063,0.08544475563950585,0.026846001867170368,0.009925651632300527,15.759477615356445,6.619381904602051,0.0,0.006415484042327646,0.011847214191502937,0.0,0.11619362039067972,0.0,0.0010647734493706353,0.0,0.24271548476091856,0.0,0.0,0.4374158893550593,7.674434356090215e-07,0.18434676636670558,0.0,0.0,0.0,0.4374158893550593,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,1.0,0.0,,0,0.0,0.0,
2025-11-01,NL132,Zuidoost-Drenthe,NL13,Drenthe,test,0.8677589098612467,0.3839102288087209,0.17159275710582733,-0.8867555260658264,-1.0413000583648682,0.6385684013366699,0.8335761725902557,0.5093815897901853,0.5843890905380249,-0.3323892056941986,-0.5998084545135498,1.0993521213531494,0.27094591436562715,8.142857142857142,0,-0.5000000000000004,0.8660254037844384,2025,0.7734101912764063,0.08544475563950585,0.026846001867170368,0.009925651632300527,15.759477615356445,6.619381904602051,0.0,0.006415484042327646,0.011847214191502937,0.0,0.11619362039067972,0.0,0.0010647734493706353,0.0,0.24271548476091856,0.0,0.0,0.4374158893550593,7.674434356090215e-07,0.18434676636670558,0.0,0.0,0.0,0.4374158893550593,0,0,0,0,0,0,0,0,0,0,1,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,1,0.0,,,0,0.0,,
2025-12-01,NL132,Zuidoost-Drenthe,NL13,Drenthe,test,-0.5539977550506592,0.1681816497196754,-0.41239726543426514,-0.6939332485198975,-1.374366044998169,0.01410365104675293,-0.5381314754486084,0.2898076189061006,-0.09268374741077423,-0.26368579268455505,-0.9807602167129517,0.456800639629364,0.2490399252485346,11.714285714285714,1,-2.4492935982947064e-16,1.0,2025,0.7734101912764063,0.08544475563950585,0.026846001867170368,0.009925651632300527,15.759477615356445,6.619381904602051,0.0,0.006415484042327646,0.011847214191502937,0.0,0.11619362039067972,0.0,0.0010647734493706353,0.0,0.24271548476091856,0.0,0.0,0.4374158893550593,7.674434356090215e-07,0.18434676636670558,0.0,0.0,0.0,0.4374158893550593,0,0,0,0,0,0,0,0,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
2018-01-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,0.9388250410556793,0.75949627161026,0.807001531124115,0.8480607271194458,0.7545822858810425,-0.007425760850310326,0.910516232252121,0.7866160174210867,0.8319162428379059,1.000111997127533,0.9063607156276703,0.0552736883983016,0.4516196284029219,5.25,0,0.49999999999999994,0.8660254037844387,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2018-02-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.678505142374585,0.6905811429023743,0.5125905126333237,0.8345805704593658,0.4700382947921753,-0.31268155574798584,-0.6040147046248118,0.6848989278078079,0.48934441804885864,0.9024393558502197,0.5717684626579285,-0.3032899796962738,0.18960326366150415,13.5,0,0.8660254037844386,0.5000000000000001,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2018-03-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.5581193168958029,-0.13497181547184786,0.114588163793087,0.7411051690578461,0.5399468243122101,-0.30654875934123993,-0.4916505788763364,-0.07757001494367917,0.1827787607908249,0.732940673828125,0.5572028756141663,-0.3066122531890869,-0.3721737451393667,5.0,0,1.0,6.123233995736766e-17,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2018-04-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,0.4724981759985288,-0.4528053477406502,0.44516628980636597,0.6698974967002869,0.678875058889389,-0.3553042411804199,0.7196603069702784,-0.23501667380332947,0.6015660464763641,0.69644495844841,0.8454151749610901,-0.2594875246286392,-0.04024282149556609,9.0,0,0.8660254037844387,-0.4999999999999998,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0
2018-05-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.39300973728920024,-0.4752894838651021,-0.06602796725928783,0.32676853239536285,0.5935293436050415,-0.4679156541824341,0.17564255992571512,0.14882143152256808,0.415283203125,0.5342600047588348,0.8738216161727905,-0.29128481447696686,0.18610154079575825,11.0,0,0.49999999999999994,-0.8660254037844387,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0
2018-06-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.8462807933489481,-0.46574251477917034,-0.8158394396305084,-0.49777451157569885,0.19847901165485382,-0.9258423745632172,-0.43198640396197635,0.18360390762488046,-0.34553641080856323,-0.04197855107486248,0.5106647610664368,-0.7253784239292145,-0.03838163900759237,9.25,0,1.2246467991473532e-16,-1.0,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,0.0
2018-07-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-1.861507515112559,-1.8721008499463399,-1.9877151846885681,-1.2882179021835327,-0.8242534697055817,-1.4367899298667908,-2.8765151103337607,-1.6053424974282582,-1.8197566866874695,-0.77299964427948,-0.3208966553211212,-1.124626636505127,-2.366029154541146,20.5,0,-0.4999999999999997,-0.8660254037844388,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,0.0,0.0
2018-08-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-1.3829875687758129,-2.0217769344647727,-1.8681923151016235,-1.4398913979530334,-1.0762893557548523,-1.4836477041244507,-1.1866877973079681,-2.4258230527242026,-1.5874855518341064,-0.8600744605064392,-0.48890775442123413,-1.0476267337799072,-4.011345851115691,6.5,1,-0.8660254037844385,-0.5000000000000004,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
2018-09-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.7983456949392954,-1.988694667816162,-2.2144052982330322,-1.8325674533843994,-1.4802597761154175,-1.3009474873542786,-0.7005591491858164,-2.5449328422546387,-2.0757092237472534,-1.582371473312378,-1.0988657474517822,-0.9249277412891388,-3.6444202834724364,7.0,1,-1.0,-1.8369701987210297e-16,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,1,0,0,1,0,1,1,0,0,1,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2018-10-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-1.837613840897878,-1.8210964600245159,-2.6824127435684204,-2.2662352323532104,-1.7592337131500244,-1.4637581706047058,-1.5575453639030457,-1.8462353348731995,-3.1441538333892822,-2.5648034811019897,-1.4970895648002625,-1.0623011589050293,-4.965412351820205,18.5,0,-0.8660254037844386,0.5000000000000001,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2018-11-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-1.3920074502627056,-1.7346832354863484,-2.2770994901657104,-2.381535053253174,-1.9288457036018372,-1.624257504940033,-1.2919043898582458,-1.8832625150680542,-3.2796056270599365,-2.537047505378723,-1.7185305953025818,-1.2555782198905945,-5.311521147051429,7.25,0,-0.5000000000000004,0.8660254037844384,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2018-12-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,0.256970077753067,-1.4541765252749126,-1.879460096359253,-2.470168352127075,-2.1479028463363647,-1.352538287639618,0.28403447816769284,-1.4731548031171162,-2.3732354640960693,-2.3003069162368774,-2.01512348651886,-0.8760749697685242,-5.286017413832184,5.25,0,-2.4492935982947064e-16,1.0,2018,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2019-01-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.6844443380832672,-1.1199795305728912,-1.4483225345611572,-2.24912166595459,-2.189479351043701,-1.3386762142181396,-0.5064217994610468,-1.009503702322642,-1.4747604131698608,-2.6352264881134033,-2.3857709169387817,-0.8469803631305695,-5.122721260429447,4.0,1,0.49999999999999994,0.8660254037844387,2019,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2019-02-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,0.0640903611977895,-0.3495705301562945,-1.5549277067184448,-2.0690624713897705,-2.2444592714309692,-1.4413173198699951,0.17504407713810602,-0.1305963285267353,-1.4977664947509766,-2.4851170778274536,-2.0324975848197937,-0.8983463943004608,-3.279161715099954,8.25,0,0.8660254037844386,0.5000000000000001,2019,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2019-03-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,1.0360868622859318,0.26350958210726577,-0.802029937505722,-1.6888925433158875,-2.097701072692871,-1.1244423985481262,1.0480313847462337,0.37043795455247164,-0.5245060622692108,-1.5364055037498474,-1.5869628190994263,-0.6074983477592468,-0.9694907308245698,6.5,0,1.0,6.123233995736766e-17,2019,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0
2019-04-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.6961315535008907,0.09356103170042236,-0.6406723856925964,-1.3404739499092102,-2.109948992729187,-1.19985830783844,-0.6758934035897255,0.3785279442866643,-0.2905474901199341,-1.0612924098968506,-2.0182400941848755,-0.6617730557918549,-0.8084454797526709,12.25,0,0.8660254037844387,-0.4999999999999998,2019,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
2019-05-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.5468028585116068,-0.35146991660197574,-0.4816592186689377,-1.4268435835838318,-1.9144378900527954,-1.1765193939208984,-0.6254515051841736,0.013249294832348824,-0.17935730516910553,-1.2331857681274414,-2.035259783267975,-0.6838056147098541,-0.017673000842571635,10.25,0,0.49999999999999994,-0.8660254037844387,2019,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0.0,1.0,1.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,1.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0.0,0.0
2019-06-01,NL133,Zuidwest-Drenthe,NL13,Drenthe,development,-0.6492731148997942,-1.0857666234175365,-0.8997999429702759,-1.2954097390174866,-1.836342990398407,-1.3997660279273987,-0.27102045466502506,-0.9063080052534739,-0.480146661400795,-1.0323894619941711,-1.8342605829238892,-0.890079528093338,-0.4589580905237673,10.25,0,1.2246467991473532e-16,-1.0,2019,0.7248959081119886,0.14311557788944723,0.0026992103374012923,0.00772044603824649,9.099692344665527,6.22703218460083,0.0,0.039524229702034286,0.013657336995682298,0.0,0.12526201616669935,0.0,0.00472139474592846,0.0,0.18562111278666016,0.0,0.0,0.5396904544614857,0.0,0.09152345514150986,0.0,0.0,0.0,0.5396904544614857,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,0,0.0,0.0,0.0
